,Bit,Ether,tether,Doge,Sand,XRP,Solana,Shib
2024-02-12 09:00:00,1046.20405181,2908.26794479,,46253514.34905474,6865019.18336614,31624164.63095523,164111.70061891,140718728983.8849
2024-02-12 13:00:00,570.3873003,1673.52432242,,20432721.36704534,2556366.12187225,27512405.84746416,75797.15524198,76575081676.33891
2024-02-12 17:00:00,733.28818229,2598.85157186,,30798007.16766675,3340667.12153709,26634248.06223332,110852.55089189,103473009727.49628
2024-02-12 21:00:00,2095.83857149,5549.86526077,,31215184.92774561,4213316.99260942,32896935.44760166,162721.48758051,93317627429.78192
2024-02-13 01:00:00,1494.48867491,7187.05183193,,45158068.35622117,4170243.39765947,37298794.92897167,157889.88415065,104128257364.15826
2024-02-13 05:00:00,734.3121308,6275.54244869,,34633480.42358686,3282631.21472489,25130759.20261332,153423.53708398,123099513289.97484
2024-02-13 09:00:00,1428.46432547,8745.57146125,,60923475.73996797,5313285.89829998,38440358.75059277,353298.44189725,272602937294.55695
2024-02-13 13:00:00,668.13136566,3719.18444223,,26693248.09366194,2205747.80546187,23374535.15876901,105843.35956147,100834272357.62695
2024-02-13 17:00:00,998.92557307,6467.23343254,,43444848.50504048,3313282.5686828,24594234.1842461,130522.04661609,154061999241.8201
2024-02-13 21:00:00,2553.75295458,13242.31704049,,87098006.35389559,7141038.23895894,54430441.60998626,302333.87438359,290254550198.25323
2024-02-14 01:00:00,506.96704882,2158.37422045,,10168934.02729432,1389602.5404759,11621829.72960946,87142.7502132,31113620001.008625
2024-02-14 05:00:00,601.49096582,3003.81741671,,12609447.7682902,1903697.47033299,16827481.81015447,74544.6584887,75613094407.7954
2024-02-14 09:00:00,654.63738964,3013.88013989,,23779206.754106,2439625.00181801,19622366.01188852,85748.89983986,95951418129.39699
2024-02-14 13:00:00,565.614547,2878.9501482,,48549261.67092179,1792019.08213633,19470783.68182953,68441.11919454,75514585817.83434
2024-02-14 17:00:00,3309.97530892,15774.79709574,,83313824.46205507,6081797.75206335,61338819.3831143,259999.81352832,199000445562.21967
2024-02-14 21:00:00,2424.88583929,10850.736602,,78855170.6731373,6074135.08731693,107589508.74581042,282225.95248159,197815319792.49536
2024-02-15 01:00:00,487.28098622,2843.05023586,,91198140.42806979,1593339.66392429,21365528.02312195,56824.00203811,111942465997.24275
2024-02-15 05:00:00,597.85541744,4667.72951471,,64617462.58423775,1886080.69226127,25624801.57704129,67858.7249334,84213214304.93546
2024-02-15 09:00:00,2428.24451428,17245.61604929,,148959157.27427983,10154073.88056449,132370532.170192,219140.71420092,271017956809.03745
2024-02-15 13:00:00,1581.49783842,7951.89699543,,105970151.10390522,6010528.19088832,89782254.0819699,127124.93408456,228048654459.50626
2024-02-15 17:00:00,993.2408268,4728.1066245,,58309811.90177334,3925014.01272215,45194920.34959641,88460.2807604,133546389591.322
2024-02-15 21:00:00,1917.9960079,14229.72267009,,89401492.4803601,7743525.49143375,57594086.51584649,198707.70522745,313165819346.9015
2024-02-16 01:00:00,421.07766682,2490.21778303,,36864555.17136126,2129182.96199333,19437209.25763008,71911.67893725,136208043523.54526
2024-02-16 05:00:00,1018.56965228,5663.07739895,,40704509.3480876,4687050.1464781,108260300.69439293,132099.50622877,141589415507.91705
2024-02-16 09:00:00,1054.66992147,10000.09852235,,47610261.87091417,7048480.51296495,97228602.6443192,118227.88387109,186118765749.13202
2024-02-16 13:00:00,726.27156498,5238.24829677,,50498388.91451386,4845528.90676601,61475587.56748929,80576.13893184,166067672555.19144
2024-02-16 17:00:00,918.1396361,5980.1657326,,64580689.69754181,2991484.16841352,38698095.45300968,96147.28107243,121126607563.66318
2024-02-16 21:00:00,1516.71127088,8891.23545476,,123005788.0040039,8580713.60517436,62975055.76615705,166029.28329859,230575488569.84842
2024-02-17 01:00:00,359.15022586,3023.30132255,,18056596.96651206,2411736.93220723,17943207.32007099,59588.73468924,67671570401.17486
2024-02-17 05:00:00,320.58794231,2402.42070936,,13183632.85150575,1759003.5800548,15816569.25964103,43559.472722,51391309844.37479
2024-02-17 09:00:00,629.99558469,3800.61926968,,43782027.33222008,39019096.82516047,30281457.40586393,90947.89853184,134859198244.7243
2024-02-17 13:00:00,452.76755716,2058.73013858,,16153677.36988963,7034951.42616836,19376859.98812646,54128.55870864,81201263648.13226
2024-02-17 17:00:00,775.68312516,3207.3809883,,31191515.49752012,12027095.09760293,37642469.47186666,67840.19363504,151362754342.37964
2024-02-17 21:00:00,3305.72934391,13958.73926463,,125022179.1271806,16984129.60390273,81232978.09522815,221706.6144325,387615828926.64233
2024-02-18 01:00:00,544.43197019,2040.81526624,,18219685.1449012,2483440.29049098,12941330.08637081,26225.44714239,39601681945.55424
2024-02-18 05:00:00,531.32923341,2143.17469554,,29782032.64560375,5048233.14457501,12536235.31283888,35657.95127129,48294072000.72329
2024-02-18 09:00:00,931.99591185,3762.11461237,,39625449.82120668,9206443.21239673,37259663.67451755,79550.63575604,153122196190.70557
2024-02-18 13:00:00,575.67963423,3019.41868252,,20389716.35545552,3531708.57245757,29305493.75430978,50347.49738235,166304127371.84106
2024-02-18 17:00:00,627.54411746,3082.46665236,,21025530.00036451,3749469.46114051,19766178.59005749,140448.20806624,117730451060.5121
2024-02-18 21:00:00,476.2868266,2182.47422093,,24687243.96549783,4275699.9136783,16514621.94323142,63140.81226702,100476617750.92358
2024-02-19 01:00:00,275.70532438,1594.44074435,,18803161.22148612,1588836.91723983,8187725.64333308,58369.48681969,47622597630.61909
2024-02-19 05:00:00,735.1852287,6793.76564217,,24681044.99943724,4407351.79565642,12918398.93701893,64972.27052947,69998401308.65076
2024-02-19 09:00:00,709.65292391,5963.50838922,,44518113.74567906,4410605.37895007,27723729.62534579,62576.37475675,124668822476.46733
2024-02-19 13:00:00,849.93292122,9431.21671297,,39399241.67888408,4565062.77964781,32668410.01664776,68593.60438572,118586415647.00726
2024-02-19 17:00:00,631.08909989,4524.22739985,,50110636.20037291,4478101.07258711,28380757.28496822,89154.56984417,129364900386.77498
2024-02-19 21:00:00,537.15795055,3886.59876549,,56422426.5515029,7571944.7205036,23121002.13686313,156789.63801003,110442871874.6301
2024-02-20 01:00:00,384.31116452,4057.55780408,,71059815.75553489,1971437.89028476,19053420.73384068,44232.48609157,90377753383.58786
2024-02-20 05:00:00,478.39588505,7330.42223552,,101026625.55655797,8427324.15451213,25303418.65166392,56557.36137489,138744078025.50903
2024-02-20 09:00:00,832.87044652,9356.28931403,,158225426.21441618,10231766.61953606,68063684.03350154,109189.56689568,244408425668.09534
2024-02-20 13:00:00,490.60609303,4121.30415101,,55170317.59342519,3599572.61079864,44306053.67705718,60131.62209082,113726814130.09877
2024-02-20 17:00:00,664.31937456,6344.00024759,,105076241.5708944,5790303.40607619,48416183.4767695,86749.38888561,162090957263.46927
2024-02-20 21:00:00,2076.97013888,13885.58904059,,140154298.52433077,11031909.88281528,85060046.14696094,263000.2696829,226246972079.1695
2024-02-21 01:00:00,682.35956876,3692.00822933,,48140585.91331934,3816395.59342369,32221614.04420613,79755.87259346,78308923933.43588
2024-02-21 05:00:00,463.82813605,6205.9396465,,43123120.70099746,2949189.26104515,23624480.24016789,65741.30529923,66584330311.57403
2024-02-21 09:00:00,518.22183047,6347.72216916,,52035511.54191468,4244588.18944405,35955775.90737334,88661.56255317,118715820223.1562
2024-02-21 13:00:00,579.6563867,8105.53212672,,43028362.45683692,5636807.50285775,41394609.73535382,79736.47086351,156215156999.2478
2024-02-21 17:00:00,908.58337512,8773.13570997,,65314608.31085579,5857854.61708512,68466015.53260244,126376.02241563,187705327444.9698
2024-02-21 21:00:00,848.01595649,6509.34113234,,42555407.85636995,6255175.45341293,43232606.46727711,118763.86823077,120897810387.35103
2024-02-22 01:00:00,270.0248762,2101.91943913,,14653159.4715583,2569272.99630405,13496927.18968459,47114.34299234,52096523086.79338
2024-02-22 05:00:00,659.65450429,5211.00479186,,22448997.57306413,3239289.3573167,23225198.9209496,77032.73738547,65079306330.75163
2024-02-22 09:00:00,615.4935211,5470.78799416,,24560628.75798508,4234043.20796548,28610336.29793048,69517.37991308,103625603766.58044
2024-02-22 13:00:00,471.96815489,4440.0134188,,26201309.01575925,2724454.00514196,28853656.33233844,42427.33071768,79939305515.82709
2024-02-22 17:00:00,577.99959909,8327.1081198,,27158881.11819445,3229291.41260518,26146435.4153062,94043.25317106,91151934933.1839
2024-02-22 21:00:00,700.38583702,5942.35472549,,30287325.75904148,4204908.69414202,30294432.25471419,53855.71367516,85627877806.61281
2024-02-23 01:00:00,178.39947187,1982.11966173,,9746689.33846727,1958734.75539527,10970394.18953671,24288.22437451,21583550441.13965
2024-02-23 05:00:00,412.1863204,4114.20832324,,17924165.50138739,4294488.77527895,16297955.11197822,75512.23467903,52319690383.22582
2024-02-23 09:00:00,572.8576335,5753.74191859,,29959513.27699872,4676245.5429756,31876449.92344668,70437.95781627,108137671700.75322
2024-02-23 13:00:00,528.22828125,4493.29566611,,26540312.0955454,3999451.64001798,26827458.87170403,44552.53849042,101737122581.63106
2024-02-23 17:00:00,403.56536899,3483.79186485,,30602496.19788987,2944920.99430766,31104704.41868783,39612.24359763,96516742861.83105
2024-02-23 21:00:00,622.3153766,3474.64829338,,59222228.17309273,4863070.68186656,26790337.6088021,70962.04585723,90414079760.2798
2024-02-24 01:00:00,262.05928872,1489.25247724,,28721904.9153625,3973580.06684757,21399467.10438102,50464.9568115,54153215608.74178
2024-02-24 05:00:00,548.86767322,2500.23613644,,24769646.65479858,2905361.59796359,15198658.60262692,48007.06918322,71475775832.24539
2024-02-24 09:00:00,737.29049335,4850.4145172,,45439610.64554509,6376213.33961715,26620921.61515785,93760.37307886,179496020448.9534
2024-02-24 13:00:00,423.91492602,3118.97325152,,21388732.60991239,3801095.54074907,25362256.10323285,68741.58042611,75263133253.33237
2024-02-24 17:00:00,434.80021777,2401.84721564,,30157716.40649153,9513064.4614964,22857223.34047958,60491.13424244,144330499536.8256
2024-02-24 21:00:00,474.48267308,2064.4609247,,43759606.08266399,8447437.06183035,21835298.21534115,41314.85353987,90345236330.00648
2024-02-25 01:00:00,465.49946141,2072.02558192,,15753482.12743726,3052001.46957327,17353662.86355626,29314.29151281,53865751126.585655
2024-02-25 05:00:00,232.934671,1419.88746017,,9953744.3688532,3370098.63651781,15190193.92777729,33222.08606337,43225575229.22392
2024-02-25 09:00:00,449.31299375,6298.82402554,,27799711.280122,5834445.5810327,28406128.60708625,60711.9033257,97564983365.15163
2024-02-25 13:00:00,336.76974819,3493.15256845,,24626943.17415155,2112120.14067499,32618862.3840009,31530.39533079,61033657863.998085
2024-02-25 17:00:00,301.35823896,3290.20702396,,23536355.25200659,3988968.28537469,24129463.57953674,33474.00604734,63273926696.80142
2024-02-25 21:00:00,346.02819625,6759.29440945,,26755313.92515671,3725002.33242018,25029378.92514428,35402.55089974,55707172995.73628
2024-02-26 01:00:00,166.76567766,2518.31813477,,5845302.44318641,993302.9859505,7244474.00106228,11000.2510569,22346048171.74856
2024-02-26 05:00:00,267.1932545,6885.60187749,,15512431.44654757,2059507.42170145,14057172.88065168,31023.89752272,42362781710.400734
2024-02-26 09:00:00,447.12820742,9803.96449558,,38538754.76660864,5021824.36330984,26342963.06265714,79776.69679652,103807636464.56308
2024-02-26 13:00:00,459.69316991,3735.58369905,,26768908.16749825,30543956.60649036,27784413.21641455,36872.85463212,96154225291.95128
2024-02-26 17:00:00,1188.93233931,11508.43017316,,55000244.18251204,25762439.12601734,46156486.56087139,84067.71042625,185802005931.20734
2024-02-26 21:00:00,1112.16928421,8155.18076991,,42864570.54421388,12729354.93895561,37218665.02484546,75178.00838773,103188377641.02505
2024-02-27 01:00:00,1582.05813529,8506.57805685,,49488828.3429834,6250720.46480083,38733865.48153591,184114.28155188,116395658216.13599
2024-02-27 05:00:00,1362.5473633,8942.0836546,,88585620.98901927,7001654.21890608,38487986.82413973,132543.41992617,245146442848.2994
2024-02-27 09:00:00,3378.61078056,19657.35760769,,108512427.56930085,22196604.63923549,98673761.00086875,262746.64760315,498783938447.3985
2024-02-27 13:00:00,1523.79014983,7709.83183083,,96386879.04531674,8525913.42466235,57968299.69725457,121124.75728638,238961828571.98352
2024-02-27 17:00:00,1159.8492651,8154.34384397,,348831291.96393186,12142462.91411341,74462601.5531672,87866.89229212,461252407550.77423
2024-02-27 21:00:00,2727.39785924,15190.16172834,,370602163.2895859,12049902.29384734,111934236.59222624,200524.85194274,632571103147.3256
2024-02-28 01:00:00,627.00214283,3153.6551901,,156881810.35688552,14425718.18057291,93636370.57269053,82283.84759398,491531709371.8389
2024-02-28 05:00:00,752.01828119,3720.39497704,,182128148.77746308,7826747.90181669,82824059.1274772,64528.18401525,474937886652.5189
2024-02-28 09:00:00,964.88324107,7514.22451494,,196293980.6640332,20499634.54868693,87499490.23516993,85039.87186713,1803092604209.8447
2024-02-28 13:00:00,1882.80094214,9630.09907833,,109376219.771938,7980953.95711492,53170736.90067965,82606.59370622,498047847290.54016
