,Bit,Ether,tether,Doge,Sand,XRP,Solana,Shib
2024-11-02 16:00:00,48.34291839,176.64311976,1140465.77364182,18771683.86807235,166263.29572197,1652711.47975135,5178.25366941,31564354243.59439
2024-11-02 17:00:00,54.76687434,406.1635381,1501896.78014463,20303539.39443586,179504.94944106,2993901.41963271,4008.33083377,47711834297.363304
2024-11-02 18:00:00,42.64837926,383.28908868,847251.52479088,20591280.63315626,185900.2538806,2077504.23321435,3885.32789624,46963822476.35418
2024-11-02 19:00:00,71.68651185,262.28131476,793041.09450582,23516233.50194782,225601.47124268,2367948.05216351,5317.11981784,69186735403.42563
2024-11-02 20:00:00,43.98878135,303.71453509,977147.23477037,12257029.29659297,232603.72502196,1826262.74059197,4394.61284276,59002789793.603485
2024-11-02 21:00:00,141.61974059,804.08210275,2868330.23964433,66067242.97193396,460231.48545895,5356738.76890369,15473.53256969,164029111657.51205
2024-11-02 22:00:00,100.02431142,1097.5241807,2682288.52319588,40558313.30382736,450403.25712964,4850884.15791589,12222.49239572,102264998007.13324
2024-11-02 23:00:00,146.44101898,839.53787003,2529375.55261983,29317796.721063,146025.14981652,3186312.09366909,25643.08311565,68502663244.01239
2024-11-03 00:00:00,70.03801216,423.5341654,3429668.04620205,24920875.39545484,274894.00856946,3573906.71736638,11210.04582445,74805669402.35408
2024-11-03 01:00:00,38.2130955,263.4986784,1760836.73216065,17084147.80265718,268128.62207046,1927479.5202689,6529.73059919,40036189184.240776
2024-11-03 02:00:00,38.37100517,187.74951754,708363.43028063,10138511.02805687,265391.18848555,1268674.73975383,3730.4302576,22002014615.744
2024-11-03 03:00:00,25.60905134,155.95750994,567532.86799752,9788940.50564721,225650.39317247,1120937.44339585,3541.69899762,17966146884.809124
2024-11-03 04:00:00,25.60926247,100.51374209,410248.37238153,11843276.74200727,79531.72097269,643693.30175534,2068.1234408,22719698788.892
2024-11-03 05:00:00,18.91611017,85.6285584,279133.548117,7733534.63559289,29141.57391553,1348380.40923954,6619.07122856,13546255971.78043
2024-11-03 06:00:00,18.24163983,164.25699697,109287.31868475,7020961.1098423,52331.91153335,1454614.29084805,4350.4703265,13543559836.080711
2024-11-03 07:00:00,16.25752525,212.10925741,145062.60025162,9155359.70861648,39170.63136009,1488939.45039239,4350.81231677,25350813257.54436
2024-11-03 08:00:00,128.88059327,306.56725914,1266352.57306331,18689659.91705948,217646.17529826,1904766.53878849,6138.92309373,37746589442.719955
2024-11-03 09:00:00,75.78858385,403.85789216,1244143.55566821,19912911.31032489,151513.33821433,2489483.93511624,8368.60130627,81345340963.27731
2024-11-03 10:00:00,86.2726424,512.28442331,1051870.17915761,26303210.4999974,186486.0362484,3848308.13291149,8889.99468733,95769229981.27975
2024-11-03 11:00:00,689.80038582,2754.2496396,3057776.84304475,207162803.2952126,2423513.45866343,17700973.47360635,35545.41799306,336276813999.14685
2024-11-03 12:00:00,183.52033039,1057.99784581,1995355.17632494,65701264.30098432,919347.92888124,6764938.05528537,17174.83713762,98368886413.907
2024-11-03 13:00:00,121.85294724,495.01983832,938389.70504233,35657922.00217342,296862.6676967,3120107.54860988,9522.0037989,69865834782.72655
2024-11-03 14:00:00,79.51016937,416.83704356,870109.77333628,25889370.66644637,390339.63080919,2106244.96290884,5518.61108265,51356100443.34225
2024-11-03 15:00:00,125.10500445,282.12738838,1509110.1987928,31156704.38779503,250640.92602375,2137725.4348971,13877.28091128,57858488536.89933
2024-11-03 16:00:00,71.57360831,224.77942747,1159448.01960215,19626096.81207491,131651.62850883,3007139.80470621,7809.595971,36453614408.72408
2024-11-03 17:00:00,127.37862417,492.55972796,1890179.70884275,18737333.31691699,295693.30881804,2471896.61759824,6431.87444067,34058272606.56325
2024-11-03 18:00:00,234.83197108,635.33509447,1856349.78717273,41084885.24345039,647320.85099961,7472289.20952526,11956.35890911,75960680077.69759
2024-11-03 19:00:00,144.9301255,444.53840011,990268.4792997,22259308.06626336,127429.64340786,3501297.37905917,8403.7476255,54395418092.72417
2024-11-03 20:00:00,156.79823325,428.65958699,1231905.67151936,72767119.04012118,594012.60662136,5922319.77934941,12912.50630353,102472205480.27234
2024-11-03 21:00:00,114.08355944,349.93558292,910331.88099415,36539762.4162274,430804.74821194,5250348.26871772,10475.08705419,72276598588.9236
2024-11-03 22:00:00,251.33186259,1380.04279931,2170820.60982057,69172817.90839161,1705879.4192007,25287495.58161956,30164.32308364,251296062592.01266
2024-11-03 23:00:00,562.03094717,2229.18950654,3790762.6741604,105905652.20258117,1195166.42650556,22619599.13052297,46999.72874924,305503943640.68896
2024-11-04 00:00:00,374.68848726,1419.08337351,2574742.70903303,128391914.8582659,739541.94308718,16397375.65909693,45320.95440848,231820584390.12347
2024-11-04 01:00:00,175.19248917,534.12995228,975669.99704825,71371057.10293335,247055.63496271,4833100.81367601,16136.19801245,94911121580.56442
2024-11-04 02:00:00,56.51027484,117.68007918,493906.14302363,26130522.89929942,103934.94189097,2043626.67820041,5452.76850254,33205596767.14223
2024-11-04 03:00:00,54.95749941,273.89040769,1007823.22357168,16410997.91493908,244344.06779242,3432980.83128698,7820.66941131,49530155714.02137
2024-11-04 04:00:00,68.85062741,168.11092045,368263.97423258,32122156.40238646,118688.27533268,1389913.07327102,6506.03615254,37529635490.14601
2024-11-04 05:00:00,119.83001887,312.09899469,737644.55023821,32834618.44014987,133960.30245204,1986358.99732406,9707.63526979,34220684837.4075
2024-11-04 06:00:00,171.29687339,446.05375137,862536.1444434,61641200.99764331,636733.86033599,3135276.41405887,15051.84440985,77217800804.91061
2024-11-04 07:00:00,145.79399766,537.10057569,572492.36638116,55725380.23825009,147899.81110032,3233162.34739748,12718.61345431,57770119444.24328
2024-11-04 08:00:00,166.22787387,445.11222898,838755.67063813,39311711.94846812,365894.47652551,4211376.09298431,11605.59887189,56022029467.02403
2024-11-04 09:00:00,247.12665108,969.91510903,2246517.78034373,91610850.96123083,441031.10982103,6909587.32011688,25297.12322217,160993452283.62238
2024-11-04 10:00:00,183.23434482,730.58660341,2979418.70445523,82698785.81243938,672939.90146826,5528290.20503879,20615.50716089,113186103626.05731
2024-11-04 11:00:00,156.96583463,759.95707852,1131616.36506447,53949356.65956384,422904.19882673,4494609.33517674,15739.79623125,98456364225.89922
2024-11-04 12:00:00,102.84884816,416.9398539,897802.58074295,41413303.19616839,152254.39425986,3286140.01480915,12168.98359043,84055229873.75528
2024-11-04 13:00:00,55.85460069,281.35853355,794327.63605179,20386689.93153791,104350.64476529,2270092.35612906,5487.02551099,50410971129.00443
2024-11-04 14:00:00,121.01850032,517.84074306,1642169.29918925,50109007.27085259,154995.62416901,4535592.75817232,10970.47704445,92667508959.95003
2024-11-04 15:00:00,123.62483717,386.77081488,1960634.48510214,29862287.15798769,264248.69451152,3569604.91826136,8436.3184106,44710688512.73834
2024-11-04 16:00:00,137.64877765,376.26884222,1320842.99253693,25076979.54435727,166598.51928142,3644208.99850033,6970.31347764,52076353615.407875
2024-11-04 17:00:00,101.7503958,526.23403911,1274654.58017338,27862956.38746907,417880.00773988,3856273.84752968,11953.54081525,70680685546.06233
2024-11-04 18:00:00,63.70966708,365.0740856,902510.36001761,25319958.72399476,277303.54007334,5398507.00393036,6641.40708226,63296605903.64746
2024-11-04 19:00:00,97.97936728,870.88392734,2265629.24410664,172076787.49288636,361898.98347423,11715101.16592356,15546.88187408,220845275511.23572
2024-11-04 20:00:00,70.17590804,556.33162028,1140067.87670885,75333205.90029484,260678.28345408,7216379.71888261,16404.02754362,109647543829.1611
2024-11-04 21:00:00,101.05093718,476.52271041,946777.19299471,110733184.98350456,182693.51599373,4873417.78126997,12564.38896217,165858962526.04007
2024-11-04 22:00:00,164.4601515,797.34126364,795143.38325995,69278024.95123456,360310.93696828,3379784.35040278,20172.03244051,97744442694.76048
2024-11-04 23:00:00,210.36876782,603.47700194,1143329.06994222,75149614.06809314,284929.48018503,3878126.75248079,14752.61714501,113976682977.25772
2024-11-05 00:00:00,108.56821681,928.59392486,828956.98248618,40798046.92083496,92076.26002952,1602222.98333241,7726.24157236,50365482141.883484
2024-11-05 01:00:00,162.59584395,1079.12965616,1621348.61452136,56119989.59684138,405499.44707054,4154708.23386756,10701.4611779,53060246054.51449
2024-11-05 02:00:00,241.48606845,599.70165679,1560043.78892402,45303030.73795892,75003.23719296,2793733.11803262,12187.2270632,50312614389.61104
2024-11-05 03:00:00,61.31888156,168.1331727,275277.02654377,13585602.05756993,73749.26718103,603115.74701611,7011.80119751,19374568116.238888
2024-11-05 04:00:00,93.43899359,139.57866393,395723.24547465,29327125.30099445,22251.66775322,1190025.29433424,5540.46949936,34460595158.673325
2024-11-05 05:00:00,138.02797414,416.29241496,630310.85332722,30714176.06906089,237973.78910732,2051638.42878911,10879.03295871,49871797062.29801
2024-11-05 06:00:00,430.45883875,3155.13609209,1729915.61055901,78886548.47186062,1182355.4950226,13346461.95623702,46269.74595981,137724635268.9101
2024-11-05 07:00:00,247.049986,1569.50830662,1575242.77228324,66814101.60753958,442926.64453249,7228901.8036419,26098.56934365,103089212267.90382
2024-11-05 08:00:00,136.12942635,782.86459391,732654.4780692,43840081.14564672,335312.13026304,4834859.25949322,13630.95480091,91242674823.01724
2024-11-05 09:00:00,248.50852064,995.62617522,1683018.69625755,174131497.68831286,244189.10249377,6892534.70503495,21984.37394629,211411474661.63922
2024-11-05 10:00:00,210.14945551,1036.26996281,1372839.80716581,108046860.44152097,401268.03946806,4958977.2233528,20645.65866024,233881925114.29495
2024-11-05 11:00:00,69.88185667,483.64151323,1106046.61045396,33209788.77617655,145718.86105099,2125366.05517644,9824.3550369,169105677475.19397
2024-11-05 12:00:00,92.44536453,342.23197194,1135721.88598596,27400639.49462236,129220.12589436,1784820.45860219,10518.80093506,95004107557.16199
2024-11-05 13:00:00,231.95314923,685.64433225,1655437.1888526,38095442.8000939,414202.38702244,3359370.37436619,13225.53077872,84593083224.3974
2024-11-05 14:00:00,180.06317029,566.39477025,1714705.7009255,50440549.71608927,153336.69614373,3066153.55902209,13962.60476987,92826644788.74814
2024-11-05 15:00:00,232.4184744,638.3622883,2762996.38166706,130573146.40904419,444930.38052512,4899681.03340926,21818.70393275,178520741970.41843
2024-11-05 16:00:00,259.27919621,728.83404745,2552141.24204183,92615689.8040611,247292.6862378,10401333.62490899,18290.30808563,171107230450.05038
2024-11-05 17:00:00,206.90051096,623.43554376,2482640.32107488,53370018.84454569,195923.05764942,11457255.49382214,16933.80790898,121912376833.73694
2024-11-05 18:00:00,146.03567132,523.02273929,1903216.45491114,59656778.45340015,180442.15614177,5393508.98991668,14513.70198781,168661214600.21414
2024-11-05 19:00:00,152.18303805,608.25740022,1812968.29425358,76149327.5810454,138623.7692386,4483379.55065245,15077.86968324,166399280065.5849
2024-11-05 20:00:00,105.49109663,413.27285826,1831389.65892527,127840139.86409304,133200.48410689,5498248.59538506,11812.62392403,148227779117.7999
2024-11-05 21:00:00,116.0304504,581.07962103,1873693.74052067,97793036.06582783,192924.65516917,7188039.0365362,21556.72082811,228830089261.65775
2024-11-05 22:00:00,109.89026261,477.74640245,1579309.39749718,62415817.22241811,276706.8899847,7045112.48471289,11902.20613502,128155977202.74538
2024-11-05 23:00:00,744.00745699,2140.44347807,3758403.14779645,307866073.00352407,831199.6704416,16654162.14515295,55778.5777076,480122650716.0235
2024-11-06 00:00:00,409.58659132,1950.19784021,1689074.86867702,155090188.16459036,546715.52863347,10023925.9593553,45519.62400418,320765984187.4632
2024-11-06 01:00:00,219.17118421,723.86239487,1764153.83971865,63739173.43881807,270725.12898825,3692248.79985864,17618.71521821,138829029349.51062
2024-11-06 02:00:00,138.79808445,613.56500459,794857.48823306,41284664.4262061,232735.92156908,2348098.56702028,14184.79089587,78593795054.39224
2024-11-06 03:00:00,83.36997865,340.18027532,243486.69607678,36617782.06687341,157610.27194619,1287367.76974019,5871.83452801,46957889613.75469
2024-11-06 04:00:00,164.48580777,831.18318849,1393851.18959902,93860176.65547675,327330.42668221,3736030.23525908,12477.45945145,173545179566.79807
2024-11-06 05:00:00,118.36895125,495.77710951,564779.6561895,83456602.23634887,75271.74985409,2852607.68353222,9335.63969506,94853433391.43744
2024-11-06 06:00:00,130.12106617,888.28417097,722797.55918282,50916539.29231421,87083.42786901,2675643.8253457,9088.94995386,99714470646.92204
2024-11-06 07:00:00,208.34482225,1003.2860428,1333309.29942746,111236077.0290455,188086.20120286,4088408.7889737,19411.81063821,131967144104.25311
2024-11-06 08:00:00,208.33334771,854.51950219,874641.48490131,118486440.39073238,179227.83822183,5079250.67721107,16266.52885927,150922039423.8415
2024-11-06 09:00:00,995.44296741,2988.12464507,4037181.08450238,528664544.89850533,1457361.97714461,17681309.51024425,75546.38235798,607705269316.8654
2024-11-06 10:00:00,816.60869215,2805.75190797,7399837.97924568,495693790.244739,862908.15304755,17379237.05453441,85445.08938063,600503634701.3944
2024-11-06 11:00:00,1617.82498544,5212.96231315,13559664.69220268,747864045.0504274,1918468.74369531,24815451.46885423,113079.60334115,951192425211.3752
2024-11-06 12:00:00,2164.29861135,7942.89094086,20043858.50575286,1307884951.342056,2214332.66991588,46694244.3101549,207948.20430426,1707356191675.6323
2024-11-06 13:00:00,1150.41297443,3958.47039191,11401582.88139883,577511831.2673972,1715899.33694552,33253418.30411323,172411.98199804,713032523787.808
2024-11-06 14:00:00,1209.88275537,3744.36991096,17495825.30961093,583655491.4828793,1143997.93240082,26032579.1386572,103240.72353899,754488678919.0393
2024-11-06 15:00:00,1050.7615899,4118.66271759,9498853.08741888,369037926.5933737,1131478.27555264,27534486.68308783,72706.1664369,491036512498.55835
2024-11-06 16:00:00,2015.29428841,6900.54539851,16659289.2190474,636407589.1846911,1682346.97339292,34879868.32650428,168061.38814503,859190296602.1163
2024-11-06 17:00:00,1398.71133646,4668.18361774,23492245.58614545,858298623.1446236,1593325.80960594,31075676.10434303,134442.62696925,931844966962.5072
2024-11-06 18:00:00,551.07806058,2312.40158964,6892608.15578269,282962222.7968969,601345.44513221,12853994.88517551,37818.95839444,329765379517.1615
2024-11-06 19:00:00,331.4364225,1542.57669359,3350946.6452663,211146308.5661483,322509.22489176,9640646.91596643,27950.9768877,248182427397.23926
2024-11-06 20:00:00,429.27771714,2092.73574024,3758114.41688876,198711097.87293026,335378.54133876,9320938.5389747,36193.93732614,271240605521.27536
2024-11-06 21:00:00,447.68941533,2178.19442675,5542333.38528131,257956388.27515623,684835.14564692,10585947.66463047,54864.98995585,322672475812.1827
2024-11-06 22:00:00,364.78920998,1875.55089156,3015278.72946262,202589905.03571588,618756.63153575,10741086.99558615,38070.4676247,341177942484.01746
2024-11-06 23:00:00,428.39473589,1457.95923192,3317853.13489886,264828141.57405996,454029.49859106,9816883.19371348,39232.97649645,320242010389.5591
2024-11-07 00:00:00,298.17907341,2283.16308496,2783952.42991092,215217160.56001672,398167.45986105,6613936.1364393,29981.04514408,270959977837.76907
2024-11-07 01:00:00,134.89055513,1098.43632394,2090224.73640776,144911358.71133354,214842.77304115,3226417.10563537,13800.23596085,184406045205.39413
2024-11-07 02:00:00,73.94112279,381.08914002,1113506.68964794,43983959.16702604,222531.19701939,2812990.00428397,7273.08802585,67746138989.12149
2024-11-07 03:00:00,170.51207817,462.62266458,1180798.68568768,42393322.39226304,47346.40029946,2528851.10649724,7318.89942456,53980960521.758
2024-11-07 04:00:00,293.9723599,707.72173104,2135494.46680315,40249205.63348986,402030.57563816,3853654.00940788,9781.86261143,71571827308.5187
2024-11-07 05:00:00,396.89431739,1252.16570005,3580621.03733828,70257519.72304973,237775.18123149,8129143.68671295,18773.45357281,102204932530.1554
2024-11-07 06:00:00,303.10804215,1622.48229929,2112933.77232792,94556303.52031334,264758.84349085,10302673.87951697,52082.98183156,140077916875.92346
2024-11-07 07:00:00,291.12111416,3276.6669091,2058604.77915478,113278164.8037111,741965.94957899,10831417.88799245,29736.40005158,245732655341.6079
2024-11-07 08:00:00,239.16035944,2721.91915787,2564933.86980589,118091394.30322953,547170.37187535,10985360.93616835,40653.17300977,263730627077.2586
2024-11-07 09:00:00,794.60657628,5472.37194963,8317276.79359278,307568878.50245214,3359386.46492772,22365908.16711357,57809.21913748,653843847412.0536
2024-11-07 10:00:00,653.85418812,15330.79148536,6783719.213507,446103126.3014778,1640995.45008999,22824579.63912988,83856.17460719,670581592931.7266
2024-11-07 11:00:00,256.56905727,7433.55480352,4236345.18864674,166021294.02680957,1064774.10676919,17855735.91160476,41830.42630316,400018870994.361
2024-11-07 12:00:00,242.56830473,6413.14997654,5671900.35711193,220790079.67552283,858570.57585375,131172422.83853765,43436.50590727,464787800632.53577
2024-11-07 13:00:00,410.9232124,5572.47733829,7750895.86689464,158436932.3897418,1048151.23278292,35266856.52009088,31551.20319929,341795149202.83655
2024-11-07 14:00:00,134.66549702,2624.14931508,3253183.02569235,66812241.33545487,466302.57535911,13229298.65513588,17181.30824686,142856038450.65112
2024-11-07 15:00:00,174.59504324,4327.89040363,4367733.77479931,135461550.90950516,847913.11050767,19417840.88737852,33672.55441019,320105485586.3324
2024-11-07 16:00:00,117.11564311,1989.39917091,5010559.01441058,57529128.15206848,478029.49535418,10395225.37530007,16252.57625851,160329547669.31366
2024-11-07 17:00:00,154.932478,1742.46950883,3989145.94858255,67228450.53432603,326968.89445031,6867100.04014631,17807.06265782,170923436203.82965
2024-11-07 18:00:00,131.1693452,1697.22901062,4720551.07690384,44289158.28686292,223866.05966447,8022561.37493387,13928.87093305,130245813846.5152
2024-11-07 19:00:00,96.2567204,1292.46169788,7135061.56619869,43692158.41271873,429655.08380277,9965737.4152648,12692.061514,99544357450.47746
2024-11-07 20:00:00,101.37663334,1554.96897053,4232715.61509945,38684261.60948258,324013.14751535,6449729.63940334,11796.33300989,94233147914.70277
2024-11-07 21:00:00,117.23949139,1345.02181862,3149173.40994254,47299773.8223891,411404.98626596,5039478.49045575,13212.64178874,88266996291.61046
2024-11-07 22:00:00,213.13214791,1854.4256287,5221984.57615623,102693872.83916262,513204.93451247,11361401.54731719,20611.31718115,188629158701.8913
2024-11-07 23:00:00,124.48154588,1984.77776138,3311398.91308195,73863054.34127843,514514.43643163,10662818.19518418,14628.98136147,94423428467.92441
2024-11-08 00:00:00,330.76252525,2173.8698564,4487650.66336417,66333560.64073024,555508.69430249,5546835.03885424,38212.46521475,100456959589.16573
2024-11-08 01:00:00,163.40252364,1124.48899544,1632632.9313234,53555625.95757805,333030.52921186,4505524.13372871,37004.367858,82438212247.53545
2024-11-08 02:00:00,236.81303493,1176.84246226,2376982.73960084,24993139.92943662,102905.61115881,2486702.11106714,27378.99648609,57263690664.68846
2024-11-08 03:00:00,154.58261105,1067.7836248,2079794.90363597,47180218.5151693,356869.08194535,4249420.07898939,39508.68696035,103241259696.69603
2024-11-08 04:00:00,191.75238873,1489.06631885,1401285.87674805,33429396.81996358,311813.19494261,4382189.68088466,18116.44326614,73866688626.62973
2024-11-08 05:00:00,184.73425843,2027.60203192,1742991.04366603,18487726.4826241,211760.5338219,3890051.03614249,14825.09062187,43805857666.167885
2024-11-08 06:00:00,142.98360485,2865.96321598,1379959.56209203,38837785.05712072,295818.70325252,4809902.76177385,20465.61334682,118930789039.55324
2024-11-08 07:00:00,221.21419896,2633.3357027,1217826.40842076,56927671.67427789,661665.10291879,7148353.22093003,28229.39615339,106735047718.32622
2024-11-08 08:00:00,167.4587183,2355.3681111,1588974.10847183,56234290.14203763,517243.53434909,6436542.11187536,17956.42513182,180815860634.75867
2024-11-08 09:00:00,437.09089612,11407.73659343,4330782.61287635,269119134.6392194,1095730.75597652,16711674.97665,83586.29163849,435832715984.74365
2024-11-08 10:00:00,206.95212603,3457.28026659,3067296.42639427,86207267.87403901,422753.94343188,8852397.95907172,39004.64318687,220130356515.9049
2024-11-08 11:00:00,144.02716141,2816.82378262,2889349.87262656,53608654.58288525,967199.54822887,8497293.31503807,26298.59632215,170195738198.24405
2024-11-08 12:00:00,119.07384018,1803.85097163,2639034.03529223,49060634.27197326,462727.29930048,6560773.70631532,18693.53125317,111288426539.76956
2024-11-08 13:00:00,104.33176852,1152.07675306,1256749.7670664,51660754.79513095,444565.30163108,5646948.65000753,13913.86885123,104946546639.86673
2024-11-08 14:00:00,105.11006072,1267.93531038,3708182.19333688,119808432.01729286,395920.45789194,7798578.04496162,20176.16128596,188146081467.45016
2024-11-08 15:00:00,108.09666322,1587.02262237,3899339.34075388,176057557.49761203,471208.87287964,7683106.80132668,23957.02962185,215563425573.34702
2024-11-08 16:00:00,145.77225943,1627.0829286,4396318.55186735,126130651.99110135,740368.50275902,8641401.9381529,22778.53746712,225233189509.8018
2024-11-08 17:00:00,115.83724562,1531.9722171,2784723.59886454,93915868.6773046,811070.9678542,10262933.62587042,23248.98539257,180636679000.38327
2024-11-08 18:00:00,150.60829525,1425.40292159,13402239.69225399,84509901.16629823,592626.78455121,5851665.73330513,47023.16638339,142338356282.39612
2024-11-08 19:00:00,429.62999878,2279.99464003,4329012.24429408,85974945.47201836,881478.55914822,8005821.71978365,50201.02236047,181574399721.2364
2024-11-08 20:00:00,527.20153305,2769.49672942,5137035.4005064,82466555.6612836,1274578.11798105,10712798.1678115,72713.209416,184430371382.3257
2024-11-08 21:00:00,208.65856335,2562.65241674,2944837.59856107,55822325.39365126,1854170.71367181,9058313.38683542,29585.06342624,169568743904.09152
2024-11-08 22:00:00,192.68840267,2589.06132239,2572362.61534043,72299401.55407748,1433268.13854161,6404968.21587811,27460.38241067,143856410952.89355
2024-11-08 23:00:00,255.42418005,3699.1979283,2952017.81077296,94618101.32951123,1213901.26058321,17334544.99692197,53550.54704186,241512892395.36612
2024-11-09 00:00:00,394.23728745,2278.43295263,3084650.92276739,100056823.69293691,662916.34987852,8699659.3949147,59026.71283164,231748015609.08548
2024-11-09 01:00:00,147.87577319,1349.19384796,2202277.95216709,56775048.06284025,983217.45117652,7430255.84505368,27671.60215966,161061044364.58347
2024-11-09 02:00:00,140.78981312,1288.75685457,2259718.74542892,53781264.8257264,679333.51530517,6318692.22305329,17773.22057876,139187218953.8781
2024-11-09 03:00:00,192.91900385,1672.13108245,1464708.59361561,38676170.77040731,390647.57443619,3325314.85138722,15507.89630121,105244797850.40128
